"","V1","V2"
"1",24.1393786733837,7.13685978169605
"2",23.9294710327456,7.34676742233417
"3",23.7195633921075,7.55667506297229
"4",23.5096557514694,7.76658270361041
"5",23.5096557514694,7.97649034424853
"6",23.2997481108312,8.18639798488665
"7",23.0898404701931,8.39630562552477
"8",23.0898404701931,8.60621326616289
"9",22.879932829555,8.81612090680101
"10",22.6700251889169,9.02602854743913
"11",22.4601175482788,9.23593618807725
"12",22.2502099076406,9.44584382871536
"13",22.0403022670025,9.65575146935348
"14",21.8303946263644,9.8656591099916
"15",21.6204869857263,10.0755667506297
"16",21.4105793450882,10.0755667506297
"17",21.20067170445,10.2854743912678
"18",21.20067170445,10.495382031906
"19",20.9907640638119,10.7052896725441
"20",20.7808564231738,10.9151973131822
"21",20.5709487825357,11.1251049538203
"22",20.5709487825357,11.3350125944584
"23",20.3610411418976,11.5449202350966
"24",20.3610411418976,11.7548278757347
"25",20.1511335012594,11.9647355163728
"26",20.1511335012594,12.1746431570109
"27",19.9412258606213,12.384550797649
"28",19.9412258606213,12.5944584382872
"29",19.9412258606213,12.8043660789253
"30",19.7313182199832,13.0142737195634
"31",19.7313182199832,13.2241813602015
"32",19.7313182199832,13.4340890008396
"33",19.5214105793451,13.6439966414777
"34",19.5214105793451,13.8539042821159
"35",19.311502938707,14.063811922754
"36",19.311502938707,14.2737195633921
"37",19.1015952980688,14.4836272040302
"38",18.8916876574307,14.6935348446683
"39",18.6817800167926,14.9034424853065
"40",18.4718723761545,15.1133501259446
"41",18.4718723761545,15.3232577665827
"42",18.2619647355164,15.5331654072208
"43",18.2619647355164,15.7430730478589
"44",18.0520570948783,15.9529806884971
"45",18.0520570948783,16.1628883291352
"46",18.0520570948783,16.3727959697733
"47",17.8421494542401,16.5827036104114
"48",17.8421494542401,16.7926112510495
"49",17.632241813602,17.0025188916877
"50",17.632241813602,17.2124265323258
"51",17.4223341729639,17.4223341729639
"52",17.4223341729639,17.632241813602
"53",17.2124265323258,17.8421494542401
"54",17.2124265323258,18.0520570948783
"55",17.0025188916877,18.2619647355164
"56",16.7926112510495,18.4718723761545
"57",16.7926112510495,18.6817800167926
"58",16.5827036104114,18.8916876574307
"59",16.3727959697733,19.1015952980688
"60",16.1628883291352,19.311502938707
"61",15.9529806884971,19.5214105793451
"62",15.7430730478589,19.7313182199832
"63",15.7430730478589,19.9412258606213
"64",15.5331654072208,20.1511335012594
"65",15.3232577665827,20.3610411418976
"66",15.3232577665827,20.5709487825357
"67",15.3232577665827,20.7808564231738
"68",15.1133501259446,20.9907640638119
"69",15.1133501259446,21.20067170445
"70",15.1133501259446,21.4105793450882
"71",14.9034424853065,21.6204869857263
"72",14.9034424853065,21.8303946263644
"73",14.9034424853065,22.0403022670025
"74",14.9034424853065,22.2502099076406
"75",14.6935348446683,22.4601175482788
"76",14.6935348446683,22.6700251889169
"77",14.6935348446683,22.879932829555
"78",14.4836272040302,23.0898404701931
"79",14.4836272040302,23.2997481108312
"80",14.2737195633921,23.5096557514694
"81",14.2737195633921,23.7195633921075
"82",14.063811922754,23.9294710327456
"83",14.063811922754,24.1393786733837
"84",13.8539042821159,24.3492863140218
"85",13.8539042821159,24.5591939546599
"86",13.8539042821159,24.7691015952981
"87",13.6439966414777,24.9790092359362
"88",13.4340890008396,25.1889168765743
"89",13.4340890008396,25.3988245172124
"90",13.2241813602015,25.6087321578505
"91",13.0142737195634,25.8186397984887
"92",12.8043660789253,26.0285474391268
"93",12.5944584382872,26.0285474391268
"94",12.384550797649,26.0285474391268
"95",12.1746431570109,26.2384550797649
"96",11.9647355163728,26.448362720403
"97",11.9647355163728,26.6582703610411
"98",11.9647355163728,26.8681780016793
"99",11.7548278757347,27.0780856423174
"100",11.7548278757347,27.2879932829555
"101",11.7548278757347,27.4979009235936
"102",11.7548278757347,27.7078085642317
"103",11.7548278757347,27.9177162048699
"104",11.7548278757347,28.127623845508
"105",11.7548278757347,28.3375314861461
"106",11.7548278757347,28.5474391267842
"107",11.7548278757347,28.7573467674223
"108",11.7548278757347,28.9672544080605
"109",11.5449202350966,29.1771620486986
"110",11.5449202350966,29.3870696893367
"111",11.5449202350966,29.5969773299748
"112",11.5449202350966,29.8068849706129
"113",11.5449202350966,30.016792611251
"114",11.3350125944584,30.2267002518892
"115",11.3350125944584,30.4366078925273
"116",11.3350125944584,30.6465155331654
"117",11.3350125944584,30.8564231738035
"118",11.3350125944584,31.0663308144416
"119",11.3350125944584,31.2762384550798
"120",11.3350125944584,31.4861460957179
"121",11.3350125944584,31.696053736356
"122",11.1251049538203,31.9059613769941
"123",11.1251049538203,32.1158690176322
"124",11.1251049538203,32.3257766582704
"125",11.1251049538203,32.5356842989085
"126",11.1251049538203,32.7455919395466
"127",11.1251049538203,32.9554995801847
"128",10.9151973131822,33.1654072208228
"129",10.9151973131822,33.375314861461
"130",10.9151973131822,33.5852225020991
"131",10.9151973131822,33.7951301427372
"132",10.9151973131822,34.0050377833753
"133",10.7052896725441,34.2149454240134
"134",10.7052896725441,34.4248530646516
"135",10.7052896725441,34.6347607052897
"136",10.7052896725441,34.8446683459278
"137",10.7052896725441,35.0545759865659
